"customer_id","first_name","last_name","artist_name","total_spent"
13,"Fernanda                                          ","Ramos                                             ","Black Label Society",0.99
13,"Fernanda                                          ","Ramos                                             ","Cake",0.99
13,"Fernanda                                          ","Ramos                                             ","Creedence Clearwater Revival",0.99
13,"Fernanda                                          ","Ramos                                             ","Eric Clapton",0.99
13,"Fernanda                                          ","Ramos                                             ","Foo Fighters",2.9699999999999998
13,"Fernanda                                          ","Ramos                                             ","Frank Sinatra",0.99
13,"Fernanda                                          ","Ramos                                             ","Godsmack",0.99
13,"Fernanda                                          ","Ramos                                             ","Green Day",1.98
13,"Fernanda                                          ","Ramos                                             ","Gustav Mahler",0.99
13,"Fernanda                                          ","Ramos                                             ","Incognito",0.99
13,"Fernanda                                          ","Ramos                                             ","Itzhak Perlman",1.98
13,"Fernanda                                          ","Ramos                                             ","James Levine",0.99
13,"Fernanda                                          ","Ramos                                             ","Jamiroquai",10.89
13,"Fernanda                                          ","Ramos                                             ","JET",0.99
13,"Fernanda                                          ","Ramos                                             ","Jimi Hendrix",0.99
13,"Fernanda                                          ","Ramos                                             ","Jorge Ben",0.99
13,"Fernanda                                          ","Ramos                                             ","Judas Priest",0.99
13,"Fernanda                                          ","Ramos                                             ","Kiss",1.98
13,"Fernanda                                          ","Ramos                                             ","Led Zeppelin",0.99
13,"Fernanda                                          ","Ramos                                             ","Luciana Souza/Romero Lubambo",0.99
13,"Fernanda                                          ","Ramos                                             ","Marvin Gaye",1.98
13,"Fernanda                                          ","Ramos                                             ","Metallica",0.99
13,"Fernanda                                          ","Ramos                                             ","Miles Davis",0.99
13,"Fernanda                                          ","Ramos                                             ","Nirvana",0.99
13,"Fernanda                                          ","Ramos                                             ","Ozzy Osbourne",1.98
13,"Fernanda                                          ","Ramos                                             ","Pearl Jam",2.9699999999999998
13,"Fernanda                                          ","Ramos                                             ","Pink Floyd",1.98
13,"Fernanda                                          ","Ramos                                             ","Queen",0.99
13,"Fernanda                                          ","Ramos                                             ","R.E.M.",1.98
13,"Fernanda                                          ","Ramos                                             ","Red Hot Chili Peppers",15.840000000000002
13,"Fernanda                                          ","Ramos                                             ","Santana",1.98
13,"Fernanda                                          ","Ramos                                             ","Skank",0.99
13,"Fernanda                                          ","Ramos                                             ","Soundgarden",0.99
13,"Fernanda                                          ","Ramos                                             ","System Of A Down",1.98
13,"Fernanda                                          ","Ramos                                             ","The 12 Cellists of The Berlin Philharmonic",0.99
13,"Fernanda                                          ","Ramos                                             ","The Cult",0.99
13,"Fernanda                                          ","Ramos                                             ","The Doors",1.98
13,"Fernanda                                          ","Ramos                                             ","The Police",1.98
13,"Fernanda                                          ","Ramos                                             ","The Rolling Stones",0.99
13,"Fernanda                                          ","Ramos                                             ","The Who",2.9699999999999998
13,"Fernanda                                          ","Ramos                                             ","Tim Maia",0.99
13,"Fernanda                                          ","Ramos                                             ","U2",2.9699999999999998
13,"Fernanda                                          ","Ramos                                             ","Van Halen",0.99
13,"Fernanda                                          ","Ramos                                             ","Zeca Pagodinho",0.99
14,"Mark                                              ","Philips                                           ","AC/DC",0.99
14,"Mark                                              ","Philips                                           ","Aisha Duo",0.99
14,"Mark                                              ","Philips                                           ","Alice In Chains",0.99
14,"Mark                                              ","Philips                                           ","Amy Winehouse",0.99
14,"Mark                                              ","Philips                                           ","Apocalyptica",0.99
14,"Mark                                              ","Philips                                           ","Deep Purple",0.99
14,"Mark                                              ","Philips                                           ","Eric Clapton",0.99
14,"Mark                                              ","Philips                                           ","Green Day",0.99
14,"Mark                                              ","Philips                                           ","JET",0.99
14,"Mark                                              ","Philips                                           ","Jimi Hendrix",0.99
14,"Mark                                              ","Philips                                           ","Judas Priest",0.99
14,"Mark                                              ","Philips                                           ","Led Zeppelin",0.99
14,"Mark                                              ","Philips                                           ","Lenny Kravitz",2.9699999999999998
14,"Mark                                              ","Philips                                           ","Marvin Gaye",0.99
14,"Mark                                              ","Philips                                           ","Motörhead",0.99
14,"Mark                                              ","Philips                                           ","Page & Plant",0.99
14,"Mark                                              ","Philips                                           ","Pink Floyd",2.9699999999999998
14,"Mark                                              ","Philips                                           ","Rush",0.99
14,"Mark                                              ","Philips                                           ","Temple of the Dog",0.99
14,"Mark                                              ","Philips                                           ","The Clash",1.98
14,"Mark                                              ","Philips                                           ","The Rolling Stones",0.99
14,"Mark                                              ","Philips                                           ","The Who",0.99
14,"Mark                                              ","Philips                                           ","U2",0.99
14,"Mark                                              ","Philips                                           ","Van Halen",0.99
14,"Mark                                              ","Philips                                           ","Velvet Revolver",0.99
15,"Jennifer                                          ","Peterson                                          ","AC/DC",0.99
15,"Jennifer                                          ","Peterson                                          ","Aerosmith",14.850000000000001
15,"Jennifer                                          ","Peterson                                          ","Alanis Morissette",0.99
15,"Jennifer                                          ","Peterson                                          ","Alice In Chains",1.98
15,"Jennifer                                          ","Peterson                                          ","Apocalyptica",0.99
15,"Jennifer                                          ","Peterson                                          ","Black Label Society",0.99
15,"Jennifer                                          ","Peterson                                          ","Chris Cornell",1.98
15,"Jennifer                                          ","Peterson                                          ","Deep Purple",0.99
15,"Jennifer                                          ","Peterson                                          ","Def Leppard",0.99
15,"Jennifer                                          ","Peterson                                          ","Eric Clapton",0.99
15,"Jennifer                                          ","Peterson                                          ","Foo Fighters",0.99
15,"Jennifer                                          ","Peterson                                          ","Godsmack",0.99
15,"Jennifer                                          ","Peterson                                          ","Green Day",1.98
15,"Jennifer                                          ","Peterson                                          ","Guns N' Roses",0.99
15,"Jennifer                                          ","Peterson                                          ","Iron Maiden",0.99
15,"Jennifer                                          ","Peterson                                          ","Kiss",0.99
15,"Jennifer                                          ","Peterson                                          ","Led Zeppelin",1.98
15,"Jennifer                                          ","Peterson                                          ","Metallica",1.98
15,"Jennifer                                          ","Peterson                                          ","Mötley Crüe",0.99
15,"Jennifer                                          ","Peterson                                          ","Nirvana",11.88
15,"Jennifer                                          ","Peterson                                          ","Pink Floyd",0.99
15,"Jennifer                                          ","Peterson                                          ","Queen",1.98
15,"Jennifer                                          ","Peterson                                          ","Raul Seixas",0.99
15,"Jennifer                                          ","Peterson                                          ","Rush",0.99
15,"Jennifer                                          ","Peterson                                          ","Santana",0.99
15,"Jennifer                                          ","Peterson                                          ","Scorpions",1.98
15,"Jennifer                                          ","Peterson                                          ","The Clash",1.98
15,"Jennifer                                          ","Peterson                                          ","The Doors",0.99
15,"Jennifer                                          ","Peterson                                          ","The Police",0.99
15,"Jennifer                                          ","Peterson                                          ","The Rolling Stones",0.99
15,"Jennifer                                          ","Peterson                                          ","Tim Maia",0.99
15,"Jennifer                                          ","Peterson                                          ","U2",0.99
15,"Jennifer                                          ","Peterson                                          ","Velvet Revolver",1.98
16,"Frank                                             ","Harris                                            ","AC/DC",2.9699999999999998
16,"Frank                                             ","Harris                                            ","Audioslave",0.99
16,"Frank                                             ","Harris                                            ","Black Sabbath",0.99
16,"Frank                                             ","Harris                                            ","Chris Cornell",0.99
16,"Frank                                             ","Harris                                            ","Deep Purple",0.99
16,"Frank                                             ","Harris                                            ","Def Leppard",0.99
16,"Frank                                             ","Harris                                            ","Eric Clapton",0.99
16,"Frank                                             ","Harris                                            ","Godsmack",11.88
16,"Frank                                             ","Harris                                            ","Green Day",0.99
16,"Frank                                             ","Harris                                            ","Guns N' Roses",0.99
16,"Frank                                             ","Harris                                            ","Iron Maiden",0.99
16,"Frank                                             ","Harris                                            ","Jamiroquai",2.9699999999999998
16,"Frank                                             ","Harris                                            ","Jimi Hendrix",1.98
16,"Frank                                             ","Harris                                            ","Kiss",0.99
16,"Frank                                             ","Harris                                            ","Marisa Monte",0.99
16,"Frank                                             ","Harris                                            ","Marvin Gaye",0.99
16,"Frank                                             ","Harris                                            ","Mötley Crüe",0.99
16,"Frank                                             ","Harris                                            ","Motörhead",0.99
16,"Frank                                             ","Harris                                            ","Os Mutantes",0.99
16,"Frank                                             ","Harris                                            ","Passengers",0.99
16,"Frank                                             ","Harris                                            ","Pearl Jam",0.99
16,"Frank                                             ","Harris                                            ","Pink Floyd",0.99
16,"Frank                                             ","Harris                                            ","Queen",1.98
16,"Frank                                             ","Harris                                            ","R.E.M.",11.88
16,"Frank                                             ","Harris                                            ","Raimundos",0.99
16,"Frank                                             ","Harris                                            ","Red Hot Chili Peppers",0.99
16,"Frank                                             ","Harris                                            ","System Of A Down",0.99
16,"Frank                                             ","Harris                                            ","The Clash",1.98
16,"Frank                                             ","Harris                                            ","The Who",0.99
16,"Frank                                             ","Harris                                            ","Van Halen",16.830000000000002
17,"Jack                                              ","Smith                                             ","AC/DC",0.99
17,"Jack                                              ","Smith                                             ","Accept",0.99
17,"Jack                                              ","Smith                                             ","Alice In Chains",1.98
17,"Jack                                              ","Smith                                             ","Amy Winehouse",4.95
17,"Jack                                              ","Smith                                             ","Apocalyptica",1.98
17,"Jack                                              ","Smith                                             ","Audioslave",1.98
17,"Jack                                              ","Smith                                             ","Creedence Clearwater Revival",2.9699999999999998
17,"Jack                                              ","Smith                                             ","Deep Purple",1.98
17,"Jack                                              ","Smith                                             ","Def Leppard",3.96
17,"Jack                                              ","Smith                                             ","Eric Clapton",0.99
17,"Jack                                              ","Smith                                             ","Foo Fighters",11.88
17,"Jack                                              ","Smith                                             ","Frank Sinatra",1.98
17,"Jack                                              ","Smith                                             ","Godsmack",0.99
17,"Jack                                              ","Smith                                             ","Green Day",2.9699999999999998
17,"Jack                                              ","Smith                                             ","Iron Maiden",0.99
17,"Jack                                              ","Smith                                             ","James Brown",0.99
17,"Jack                                              ","Smith                                             ","JET",1.98
17,"Jack                                              ","Smith                                             ","Jimi Hendrix",0.99
17,"Jack                                              ","Smith                                             ","Judas Priest",0.99
17,"Jack                                              ","Smith                                             ","Kiss",0.99
17,"Jack                                              ","Smith                                             ","Led Zeppelin",2.9699999999999998
17,"Jack                                              ","Smith                                             ","Legião Urbana",1.98
17,"Jack                                              ","Smith                                             ","Lenny Kravitz",0.99
17,"Jack                                              ","Smith                                             ","Metallica",3.96
17,"Jack                                              ","Smith                                             ","Miles Davis",2.9699999999999998
17,"Jack                                              ","Smith                                             ","Nirvana",3.96
17,"Jack                                              ","Smith                                             ","Ozzy Osbourne",0.99
17,"Jack                                              ","Smith                                             ","Pearl Jam",0.99
17,"Jack                                              ","Smith                                             ","Pink Floyd",0.99
17,"Jack                                              ","Smith                                             ","Queen",1.98
17,"Jack                                              ","Smith                                             ","R.E.M.",0.99
17,"Jack                                              ","Smith                                             ","Raul Seixas",1.98
17,"Jack                                              ","Smith                                             ","Red Hot Chili Peppers",2.9699999999999998
17,"Jack                                              ","Smith                                             ","Santana",0.99
17,"Jack                                              ","Smith                                             ","Scorpions",0.99
17,"Jack                                              ","Smith                                             ","Soundgarden",1.98
17,"Jack                                              ","Smith                                             ","Stone Temple Pilots",0.99
17,"Jack                                              ","Smith                                             ","System Of A Down",1.98
17,"Jack                                              ","Smith                                             ","Temple of the Dog",0.99
17,"Jack                                              ","Smith                                             ","The Cult",0.99
17,"Jack                                              ","Smith                                             ","The Doors",1.98
17,"Jack                                              ","Smith                                             ","The Police",1.98
17,"Jack                                              ","Smith                                             ","The Rolling Stones",2.9699999999999998
17,"Jack                                              ","Smith                                             ","U2",4.95
17,"Jack                                              ","Smith                                             ","UB40",0.99
17,"Jack                                              ","Smith                                             ","Velvet Revolver",0.99
18,"Michelle                                          ","Brooks                                            ","Amy Winehouse",2.9699999999999998
18,"Michelle                                          ","Brooks                                            ","Apocalyptica",0.99
18,"Michelle                                          ","Brooks                                            ","Audioslave",0.99
18,"Michelle                                          ","Brooks                                            ","Bruce Dickinson",0.99
18,"Michelle                                          ","Brooks                                            ","Buddy Guy",0.99
18,"Michelle                                          ","Brooks                                            ","Caetano Veloso",0.99
18,"Michelle                                          ","Brooks                                            ","Cake",0.99
18,"Michelle                                          ","Brooks                                            ","Chris Cornell",0.99
18,"Michelle                                          ","Brooks                                            ","Deep Purple",0.99
18,"Michelle                                          ","Brooks                                            ","Def Leppard",0.99
18,"Michelle                                          ","Brooks                                            ","Eric Clapton",0.99
18,"Michelle                                          ","Brooks                                            ","Foo Fighters",0.99
18,"Michelle                                          ","Brooks                                            ","Frank Sinatra",1.98
18,"Michelle                                          ","Brooks                                            ","Godsmack",0.99
18,"Michelle                                          ","Brooks                                            ","Guns N' Roses",15.840000000000002
18,"Michelle                                          ","Brooks                                            ","Iron Maiden",0.99
18,"Michelle                                          ","Brooks                                            ","James Brown",0.99
18,"Michelle                                          ","Brooks                                            ","JET",0.99
18,"Michelle                                          ","Brooks                                            ","Jorge Ben",0.99
18,"Michelle                                          ","Brooks                                            ","Judas Priest",2.9699999999999998
18,"Michelle                                          ","Brooks                                            ","Lenny Kravitz",0.99
18,"Michelle                                          ","Brooks                                            ","Marvin Gaye",0.99
18,"Michelle                                          ","Brooks                                            ","Men At Work",0.99
18,"Michelle                                          ","Brooks                                            ","Metallica",0.99
18,"Michelle                                          ","Brooks                                            ","Miles Davis",0.99
18,"Michelle                                          ","Brooks                                            ","Mötley Crüe",0.99
18,"Michelle                                          ","Brooks                                            ","Os Mutantes",13.860000000000001
18,"Michelle                                          ","Brooks                                            ","Ozzy Osbourne",0.99
18,"Michelle                                          ","Brooks                                            ","Pearl Jam",3.96
18,"Michelle                                          ","Brooks                                            ","Pink Floyd",1.98
18,"Michelle                                          ","Brooks                                            ","Raul Seixas",0.99
18,"Michelle                                          ","Brooks                                            ","Rush",0.99
18,"Michelle                                          ","Brooks                                            ","Skank",0.99
18,"Michelle                                          ","Brooks                                            ","Soundgarden",1.98
18,"Michelle                                          ","Brooks                                            ","System Of A Down",1.98
18,"Michelle                                          ","Brooks                                            ","The King's Singers",0.99
18,"Michelle                                          ","Brooks                                            ","U2",0.99
18,"Michelle                                          ","Brooks                                            ","Van Halen",0.99
18,"Michelle                                          ","Brooks                                            ","Velvet Revolver",1.98
18,"Michelle                                          ","Brooks                                            ","Yo-Yo Ma",0.99
19,"Tim                                               ","Goyer                                             ","AC/DC",0.99
19,"Tim                                               ","Goyer                                             ","Aerosmith",0.99
19,"Tim                                               ","Goyer                                             ","Alice In Chains",0.99
19,"Tim                                               ","Goyer                                             ","Audioslave",1.98
19,"Tim                                               ","Goyer                                             ","Billy Cobham",0.99
19,"Tim                                               ","Goyer                                             ","Black Sabbath",1.98
19,"Tim                                               ","Goyer                                             ","Creedence Clearwater Revival",2.9699999999999998
19,"Tim                                               ","Goyer                                             ","Deep Purple",0.99
19,"Tim                                               ","Goyer                                             ","Eric Clapton",1.98
19,"Tim                                               ","Goyer                                             ","Frank Sinatra",0.99
19,"Tim                                               ","Goyer                                             ","Godsmack",0.99
19,"Tim                                               ","Goyer                                             ","Green Day",1.98
19,"Tim                                               ","Goyer                                             ","Guns N' Roses",0.99
19,"Tim                                               ","Goyer                                             ","Iron Maiden",0.99
19,"Tim                                               ","Goyer                                             ","Jamiroquai",1.98
19,"Tim                                               ","Goyer                                             ","Jimi Hendrix",0.99
19,"Tim                                               ","Goyer                                             ","Joe Satriani",0.99
19,"Tim                                               ","Goyer                                             ","Luciano Pavarotti",0.99
19,"Tim                                               ","Goyer                                             ","Men At Work",0.99
19,"Tim                                               ","Goyer                                             ","Nirvana",2.9699999999999998
19,"Tim                                               ","Goyer                                             ","Pearl Jam",0.99
19,"Tim                                               ","Goyer                                             ","Queen",0.99
19,"Tim                                               ","Goyer                                             ","Red Hot Chili Peppers",0.99
19,"Tim                                               ","Goyer                                             ","Santana",0.99
19,"Tim                                               ","Goyer                                             ","Stone Temple Pilots",0.99
19,"Tim                                               ","Goyer                                             ","The Doors",0.99
19,"Tim                                               ","Goyer                                             ","The Police",1.98
19,"Tim                                               ","Goyer                                             ","The Rolling Stones",11.88
19,"Tim                                               ","Goyer                                             ","The Who",0.99
19,"Tim                                               ","Goyer                                             ","Tim Maia",0.99
19,"Tim                                               ","Goyer                                             ","U2",0.99
19,"Tim                                               ","Goyer                                             ","UB40",0.99
19,"Tim                                               ","Goyer                                             ","Van Halen",1.98
20,"Dan                                               ","Miller                                            ","AC/DC",1.98
20,"Dan                                               ","Miller                                            ","Aerosmith",0.99
20,"Dan                                               ","Miller                                            ","Alice In Chains",2.9699999999999998
20,"Dan                                               ","Miller                                            ","Amy Winehouse",1.98
20,"Dan                                               ","Miller                                            ","Apocalyptica",1.98
20,"Dan                                               ","Miller                                            ","Black Sabbath",0.99
20,"Dan                                               ","Miller                                            ","Creedence Clearwater Revival",1.98
20,"Dan                                               ","Miller                                            ","Eric Clapton",17.82
20,"Dan                                               ","Miller                                            ","Foo Fighters",11.88
20,"Dan                                               ","Miller                                            ","Godsmack",1.98
20,"Dan                                               ","Miller                                            ","Iron Maiden",0.99
20,"Dan                                               ","Miller                                            ","James Brown",0.99
20,"Dan                                               ","Miller                                            ","Jamiroquai",1.98
20,"Dan                                               ","Miller                                            ","JET",0.99
20,"Dan                                               ","Miller                                            ","Led Zeppelin",0.99
20,"Dan                                               ","Miller                                            ","Lenny Kravitz",1.98
20,"Dan                                               ","Miller                                            ","Luciana Souza/Romero Lubambo",0.99
20,"Dan                                               ","Miller                                            ","Metallica",0.99
20,"Dan                                               ","Miller                                            ","Miles Davis",0.99
20,"Dan                                               ","Miller                                            ","Mötley Crüe",0.99
20,"Dan                                               ","Miller                                            ","Nirvana",2.9699999999999998
20,"Dan                                               ","Miller                                            ","Os Mutantes",0.99
20,"Dan                                               ","Miller                                            ","Pearl Jam",0.99
20,"Dan                                               ","Miller                                            ","Queen",3.96
20,"Dan                                               ","Miller                                            ","Red Hot Chili Peppers",3.96
20,"Dan                                               ","Miller                                            ","Rush",0.99
20,"Dan                                               ","Miller                                            ","Scorpions",0.99
20,"Dan                                               ","Miller                                            ","Skank",0.99
20,"Dan                                               ","Miller                                            ","Soundgarden",2.9699999999999998
20,"Dan                                               ","Miller                                            ","Stone Temple Pilots",1.98
20,"Dan                                               ","Miller                                            ","System Of A Down",0.99
20,"Dan                                               ","Miller                                            ","The Clash",0.99
20,"Dan                                               ","Miller                                            ","The Doors",0.99
20,"Dan                                               ","Miller                                            ","The Rolling Stones",2.9699999999999998
20,"Dan                                               ","Miller                                            ","The Who",3.96
20,"Dan                                               ","Miller                                            ","U2",2.9699999999999998
20,"Dan                                               ","Miller                                            ","Van Halen",4.95
21,"Kathy                                             ","Chase                                             ","AC/DC",10.89
21,"Kathy                                             ","Chase                                             ","Aerosmith",0.99
21,"Kathy                                             ","Chase                                             ","Alanis Morissette",0.99
21,"Kathy                                             ","Chase                                             ","Amy Winehouse",0.99
21,"Kathy                                             ","Chase                                             ","Black Sabbath",7.920000000000001
21,"Kathy                                             ","Chase                                             ","Calexico",0.99
21,"Kathy                                             ","Chase                                             ","Eric Clapton",1.98
21,"Kathy                                             ","Chase                                             ","Foo Fighters",1.98
21,"Kathy                                             ","Chase                                             ","Frank Sinatra",0.99
21,"Kathy                                             ","Chase                                             ","Gilberto Gil",0.99
21,"Kathy                                             ","Chase                                             ","Green Day",1.98
21,"Kathy                                             ","Chase                                             ","Guns N' Roses",1.98
21,"Kathy                                             ","Chase                                             ","Jimi Hendrix",0.99
21,"Kathy                                             ","Chase                                             ","Jota Quest",0.99
21,"Kathy                                             ","Chase                                             ","Led Zeppelin",2.9699999999999998
21,"Kathy                                             ","Chase                                             ","Marvin Gaye",1.98
21,"Kathy                                             ","Chase                                             ","Metallica",2.9699999999999998
21,"Kathy                                             ","Chase                                             ","Motörhead",0.99
21,"Kathy                                             ","Chase                                             ","Nirvana",2.9699999999999998
21,"Kathy                                             ","Chase                                             ","Pearl Jam",2.9699999999999998
21,"Kathy                                             ","Chase                                             ","Pink Floyd",2.9699999999999998
21,"Kathy                                             ","Chase                                             ","R.E.M.",1.98
21,"Kathy                                             ","Chase                                             ","Raimundos",0.99
21,"Kathy                                             ","Chase                                             ","Scorpions",1.98
21,"Kathy                                             ","Chase                                             ","Skank",10.89
21,"Kathy                                             ","Chase                                             ","System Of A Down",0.99
21,"Kathy                                             ","Chase                                             ","The Clash",0.99
21,"Kathy                                             ","Chase                                             ","The Doors",0.99
21,"Kathy                                             ","Chase                                             ","The Police",0.99
21,"Kathy                                             ","Chase                                             ","The Rolling Stones",1.98
21,"Kathy                                             ","Chase                                             ","The Who",0.99
21,"Kathy                                             ","Chase                                             ","Titãs",0.99
21,"Kathy                                             ","Chase                                             ","U2",0.99
21,"Kathy                                             ","Chase                                             ","UB40",0.99
21,"Kathy                                             ","Chase                                             ","Van Halen",12.870000000000001
22,"Heather                                           ","Leacock                                           ","Aerosmith",0.99
22,"Heather                                           ","Leacock                                           ","Amy Winehouse",11.88
22,"Heather                                           ","Leacock                                           ","Audioslave",0.99
22,"Heather                                           ","Leacock                                           ","Creedence Clearwater Revival",1.98
22,"Heather                                           ","Leacock                                           ","Deep Purple",1.98
22,"Heather                                           ","Leacock                                           ","Def Leppard",0.99
22,"Heather                                           ","Leacock                                           ","Eric Clapton",0.99
22,"Heather                                           ","Leacock                                           ","Faith No More",0.99
22,"Heather                                           ","Leacock                                           ","Foo Fighters",0.99
22,"Heather                                           ","Leacock                                           ","Frank Sinatra",0.99
22,"Heather                                           ","Leacock                                           ","Green Day",13.860000000000001
22,"Heather                                           ","Leacock                                           ","Guns N' Roses",3.96
22,"Heather                                           ","Leacock                                           ","House Of Pain",18.81
22,"Heather                                           ","Leacock                                           ","Incognito",0.99
22,"Heather                                           ","Leacock                                           ","Jamiroquai",0.99
22,"Heather                                           ","Leacock                                           ","JET",0.99
22,"Heather                                           ","Leacock                                           ","Jimi Hendrix",1.98
22,"Heather                                           ","Leacock                                           ","Judas Priest",1.98
22,"Heather                                           ","Leacock                                           ","Led Zeppelin",1.98
22,"Heather                                           ","Leacock                                           ","Lenny Kravitz",0.99
22,"Heather                                           ","Leacock                                           ","Marisa Monte",0.99
22,"Heather                                           ","Leacock                                           ","Men At Work",0.99
22,"Heather                                           ","Leacock                                           ","Nirvana",1.98
